date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:19:59	20786/20786	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-5132%22	https://eldred.fr/gb-asm-tutorial/concepts.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/concepts.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:00	10990/10990	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2aee%22	https://eldred.fr/gb-asm-tutorial/tools.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/tools.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:01	8096/8096	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-1fa0%22	https://eldred.fr/gb-asm-tutorial/basics.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/basics.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:02	13558/13558	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-34f6%22	https://eldred.fr/gb-asm-tutorial/syntax.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/syntax.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:03	10355/10355	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2873%22	https://eldred.fr/gb-asm-tutorial/registers.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/registers.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:04	11056/11056	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2b30%22	https://eldred.fr/gb-asm-tutorial/memory.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/memory.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:05	12938/12938	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-328a%22	https://eldred.fr/gb-asm-tutorial/flags.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/flags.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:06	18624/18624	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-48c0%22	https://eldred.fr/gb-asm-tutorial/arithmetics.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/arithmetics.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:07	11565/11565	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2d2d%22	https://eldred.fr/gb-asm-tutorial/interlude.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/interlude.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:08	12083/12083	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2f33%22	https://eldred.fr/gb-asm-tutorial/jumping.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/jumping.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:09	15170/15170	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-3b42%22	https://eldred.fr/gb-asm-tutorial/displaying.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/displaying.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:10	19382/19382	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-4bb6%22	https://eldred.fr/gb-asm-tutorial/hello-world.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/hello-world.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:11	7625/7625	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-1dc9%22	https://eldred.fr/gb-asm-tutorial/intermediate.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/intermediate.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:12	11105/11105	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2b61%22	https://eldred.fr/gb-asm-tutorial/memories.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/memories.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:13	11069/11069	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2b3d%22	https://eldred.fr/gb-asm-tutorial/stack.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/stack.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:14	10860/10860	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2a6c%22	https://eldred.fr/gb-asm-tutorial/calling.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/calling.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:15	7107/7107	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-1bc3%22	https://eldred.fr/gb-asm-tutorial/extras.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/extras.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:16	9229/9229	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-240d%22	https://eldred.fr/gb-asm-tutorial/resources.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/resources.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:17	9250/9250	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-2422%22	https://eldred.fr/gb-asm-tutorial/instructions.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/instructions.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:18	13065/13065	---M-Z	200	added ('OK')	text/html	etag:W/%225c740b3b-3309%22	https://eldred.fr/gb-asm-tutorial/data_manip.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/data_manip.html	(from https://eldred.fr/gb-asm-tutorial/)
22:20:19	7049/7049	---M--	200	added ('OK')	image/png	etag:%225c740b3b-1b89%22	https://eldred.fr/gb-asm-tutorial/img/cloud_tiles.png	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/img/cloud_tiles.png	(from https://eldred.fr/gb-asm-tutorial/displaying.html)
22:20:20	5219/5219	---M--	200	added ('OK')	image/png	etag:%225c740b3b-1463%22	https://eldred.fr/gb-asm-tutorial/img/cloud_tilemap.png	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/img/cloud_tilemap.png	(from https://eldred.fr/gb-asm-tutorial/displaying.html)
22:20:21	2048/2048	---M--	200	added ('OK')	application/octet-stream	etag:%225c740b3b-800%22	https://eldred.fr/gb-asm-tutorial/res/font.chr	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/res/font.chr	(from https://eldred.fr/gb-asm-tutorial/hello-world.html)
22:20:22	3393/3393	---M--	200	added ('OK')	image/png	etag:%225c740b3b-d41%22	https://eldred.fr/gb-asm-tutorial/img/hello-world.png	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/img/hello-world.png	(from https://eldred.fr/gb-asm-tutorial/hello-world.html)
22:20:24	11003/11003	---M--	200	added ('OK')	text/html	etag:%225c740b3b-2afb%22	https://eldred.fr/gb-asm-tutorial/index.html	/home/macrossneurology/Documents/coding/GB/tutorials/ISSOtm's%20-%20GB%20programming/ISSOtm's%20-%20GB%20ASM/eldred.fr/gb-asm-tutorial/index-2.html	(from https://eldred.fr/gb-asm-tutorial/)
