date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:49:06	2090/2090	---M--	200	added ('OK')	image/png	etag:%225b71f0ef-82a%22	https://book.famicom.party/img/Radar-scope-gameplay.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Radar-scope-gameplay.png	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:08	13145/13145	---M--	200	added ('OK')	image/jpeg	etag:%225b72d527-3359%22	https://book.famicom.party/img/shigeru-miyamoto.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/shigeru-miyamoto.jpg	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:08	2224/2224	---M--	200	added ('OK')	image/png	etag:%225b72da7e-8b0%22	https://book.famicom.party/img/Donkey_Kong_Gameplay.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Donkey_Kong_Gameplay.png	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:10	21995/21995	---M--	200	added ('OK')	image/png	etag:%225b733437-55eb%22	https://book.famicom.party/img/Z80.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Z80.png	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:10	3095/3095	---M--	200	added ('OK')	image/jpeg	etag:%225b73379c-c17%22	https://book.famicom.party/img/MOS6502.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/MOS6502.jpg	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:12	49564/49564	---M--	200	added ('OK')	image/jpeg	etag:%225b745884-c19c%22	https://book.famicom.party/img/Famicom-Console-Set.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Famicom-Console-Set.jpg	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:13	17193/17193	---M--	200	added ('OK')	image/png	etag:%225b747324-4329%22	https://book.famicom.party/img/rob.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/rob.png	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:13	5927/5927	---M--	200	added ('OK')	image/jpeg	etag:%225b747ae7-1727%22	https://book.famicom.party/img/10NES.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/10NES.jpg	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:15	13006/13006	---M--	200	added ('OK')	image/jpeg	etag:%225b9007e8-32ce%22	https://book.famicom.party/img/turtlegraphics.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/turtlegraphics.jpg	(from https://book.famicom.party/chapters/02-fundamentalconcepts.html)
22:49:15	8333/8333	---M--	200	added ('OK')	image/png	etag:%225ba2ac4a-208d%22	https://book.famicom.party/img/nintaco.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/nintaco.png	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:16	10327/10327	---M--	200	added ('OK')	image/png	etag:%225ba2ab84-2857%22	https://book.famicom.party/img/nesst.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/nesst.png	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:18	60091/60091	---M--	200	added ('OK')	image/jpeg	etag:%225ba2ad84-eabb%22	https://book.famicom.party/img/famitracker.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/famitracker.jpg	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:19	94371/94371	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ba00410-170a3%22	https://book.famicom.party/js/jsnes.min.js	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/js/jsnes.min.js	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:19	1393/1393	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ba2a95b-571%22	https://book.famicom.party/js/jsnes_helpers.js	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/js/jsnes_helpers.js	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:21	204827/204827	---M--	200	added ('OK')	image/jpeg	etag:%225bae4a36-3201b%22	https://book.famicom.party/img/NES-Mk1-Motherboard-Top.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/NES-Mk1-Motherboard-Top.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:22	34257/34257	---M--	200	added ('OK')	image/jpeg	etag:%225bae4bb1-85d1%22	https://book.famicom.party/img/2a03.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/2a03.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:23	41032/41032	---M--	200	added ('OK')	image/jpeg	etag:%225bae4bb1-a048%22	https://book.famicom.party/img/2c02.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/2c02.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:24	131388/131388	---M--	200	added ('OK')	image/jpeg	etag:%225bae55a4-2013c%22	https://book.famicom.party/img/Tetris-Cartridge-Board.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Tetris-Cartridge-Board.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:25	95262/95262	---M--	200	added ('OK')	image/jpeg	etag:%225bae90b2-1741e%22	https://book.famicom.party/img/cartridge-in-console.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/cartridge-in-console.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:25	2212/2212	---M--	200	added ('OK')	image/png	etag:%225bd1cd3f-8a4%22	https://book.famicom.party/img/NES_color_palette.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/NES_color_palette.png	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:26	10019/10019	---M--	200	added ('OK')	image/png	etag:%225bd32e08-2723%22	https://book.famicom.party/img/SMB_palettes.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/SMB_palettes.png	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:28	16503/16503	---M--	200	added ('OK')	image/png	etag:%225bd3321a-4077%22	https://book.famicom.party/img/NES_color_palette_with_numbers.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/NES_color_palette_with_numbers.png	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:28	3817/3817	---M--	200	added ('OK')	application/zip	etag:%225c3798f0-ee9%22	https://book.famicom.party/projects/08-refactoring.zip	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/projects/08-refactoring.zip	(from https://book.famicom.party/chapters/08-refactoring.html)
22:49:30	30603/30603	---M--	200	added ('OK')	image/png	etag:%225c5deb02-778b%22	https://book.famicom.party/img/tile-example.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/tile-example.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:31	35960/35960	---M--	200	added ('OK')	image/png	etag:%225c5df85c-8c78%22	https://book.famicom.party/img/mario-sprite-table.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/mario-sprite-table.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:32	25354/25354	---M--	200	added ('OK')	image/png	etag:%225c5df85c-630a%22	https://book.famicom.party/img/mario-bg-table.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/mario-bg-table.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:33	563554/563554	---M--	200	added ('OK')	video/mp4	etag:%225c5ed725-89962%22	https://book.famicom.party/img/megaman2-flicker.mp4	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/megaman2-flicker.mp4	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:34	20219/20219	---M--	200	added ('OK')	image/png	etag:%225c602ef2-4efb%22	https://book.famicom.party/img/overlapping-sprites.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/overlapping-sprites.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:34	9346/9346	---M--	200	added ('OK')	image/png	etag:%225c649026-2482%22	https://book.famicom.party/img/nametables.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/nametables.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:36	35756/35756	---M--	200	added ('OK')	image/jpeg	etag:%225c65753a-8bac%22	https://book.famicom.party/img/balloonfight-cartridge.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/balloonfight-cartridge.jpg	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:37	49720/49720	---M--	200	added ('OK')	image/png	etag:%225c658b43-c238%22	https://book.famicom.party/img/attribute-table.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/attribute-table.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:37	5512/5512	---M--	200	added ('OK')	image/png	etag:%225c65a781-1588%22	https://book.famicom.party/img/question-block.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/question-block.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:38	7937/7937	---M--	200	added ('OK')	image/jpeg	etag:%225c6598bf-1f01%22	https://book.famicom.party/img/snake-rattle-roll.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/snake-rattle-roll.jpg	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:39	30389/30389	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://book.famicom.party/js/prism.js	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/js/prism.js	(from https://book.famicom.party/)
22:49:39	48328/48328	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/NES-Console-Set.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/NES-Console-Set.jpg	(from https://book.famicom.party/chapters/00-introduction.html)
22:49:39	126635/126635	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/Dragon_Warrior-box.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Dragon_Warrior-box.jpg	(from https://book.famicom.party/chapters/00-introduction.html)
22:49:39	30101/30101	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/i-am-error.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/i-am-error.jpg	(from https://book.famicom.party/chapters/00-introduction.html)
22:49:39	32394/32394	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/Radar_scope_arcadeflyer.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Radar_scope_arcadeflyer.png	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:40	13145/13145	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/shigeru-miyamoto.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/shigeru-miyamoto.jpg	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:40	21995/21995	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/Z80.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Z80.png	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:40	49564/49564	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/Famicom-Console-Set.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Famicom-Console-Set.jpg	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:40	17193/17193	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/rob.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/rob.png	(from https://book.famicom.party/chapters/01-briefhistory.html)
22:49:40	13006/13006	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/turtlegraphics.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/turtlegraphics.jpg	(from https://book.famicom.party/chapters/02-fundamentalconcepts.html)
22:49:40	10327/10327	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/nesst.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/nesst.png	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:41	60091/60091	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/famitracker.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/famitracker.jpg	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:41	94371/94371	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://book.famicom.party/js/jsnes.min.js	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/js/jsnes.min.js	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:41	1393/1393	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://book.famicom.party/js/jsnes_helpers.js	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/js/jsnes_helpers.js	(from https://book.famicom.party/chapters/03-gettingstarted.html)
22:49:41	204827/204827	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/NES-Mk1-Motherboard-Top.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/NES-Mk1-Motherboard-Top.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:41	34257/34257	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/2a03.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/2a03.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:41	43900/43900	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225b6da5ed-ab7c%22	https://book.famicom.party/css/et-book-roman-old-style-figures/et-book-roman-old-style-figures.woff	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/css/et-book-roman-old-style-figures/et-book-roman-old-style-figures.woff	(from https://book.famicom.party/css/style.css)
22:49:41	43780/43780	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225b6da5ed-ab04%22	https://book.famicom.party/css/et-book-display-italic-old-style-figures/et-book-display-italic-old-style-figures.woff	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/css/et-book-display-italic-old-style-figures/et-book-display-italic-old-style-figures.woff	(from https://book.famicom.party/css/style.css)
22:49:42	41032/41032	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/2c02.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/2c02.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:42	131388/131388	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/Tetris-Cartridge-Board.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/Tetris-Cartridge-Board.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:42	95262/95262	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/cartridge-in-console.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/cartridge-in-console.jpg	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:42	16503/16503	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/NES_color_palette_with_numbers.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/NES_color_palette_with_numbers.png	(from https://book.famicom.party/chapters/04-hardwareoverview.html)
22:49:42	30603/30603	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/tile-example.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/tile-example.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:42	45108/45108	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225b6da5ed-b034%22	https://book.famicom.party/css/et-book-semi-bold-old-style-figures/et-book-semi-bold-old-style-figures.woff	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/css/et-book-semi-bold-old-style-figures/et-book-semi-bold-old-style-figures.woff	(from https://book.famicom.party/css/style.css)
22:49:43	35960/35960	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/mario-sprite-table.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/mario-sprite-table.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:43	25354/25354	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/mario-bg-table.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/mario-bg-table.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:43	20219/20219	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/overlapping-sprites.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/overlapping-sprites.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:43	35756/35756	URF---	200	added ('OK%20(cached)')	image/jpeg		https://book.famicom.party/img/balloonfight-cartridge.jpg	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/balloonfight-cartridge.jpg	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:43	49720/49720	URF---	200	added ('OK%20(cached)')	image/png		https://book.famicom.party/img/attribute-table.png	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/attribute-table.png	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:43	43900/43900	URF---	200	added ('OK%20(cached)')	application/woff		https://book.famicom.party/css/et-book-roman-old-style-figures/et-book-roman-old-style-figures.woff	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/css/et-book-roman-old-style-figures/et-book-roman-old-style-figures.woff	(from https://book.famicom.party/css/style.css)
22:49:43	563554/563554	URF---	200	added ('OK%20(cached)')	application/mp4		https://book.famicom.party/img/megaman2-flicker.mp4	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/img/megaman2-flicker.mp4	(from https://book.famicom.party/chapters/09-theppu.html)
22:49:44	43780/43780	URF---	200	added ('OK%20(cached)')	application/woff		https://book.famicom.party/css/et-book-display-italic-old-style-figures/et-book-display-italic-old-style-figures.woff	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/css/et-book-display-italic-old-style-figures/et-book-display-italic-old-style-figures.woff	(from https://book.famicom.party/css/style.css)
22:49:44	45108/45108	URF---	200	added ('OK%20(cached)')	application/woff		https://book.famicom.party/css/et-book-semi-bold-old-style-figures/et-book-semi-bold-old-style-figures.woff	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/css/et-book-semi-bold-old-style-figures/et-book-semi-bold-old-style-figures.woff	(from https://book.famicom.party/css/style.css)
22:49:45	72708/72708	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225b6dc72a-11c04%22	https://book.famicom.party/css/3270Medium.woff	/home/macrossneurology/Documents/coding/NES/documents/Famicom%20Party/book.famicom.party/css/3270Medium.woff	(from https://book.famicom.party/css/style.css)
